assembly_accession,bioproject,biosample,wgs_master,refseq_category,taxid,species_taxid,organism_name,infraspecific_name,isolate,version_status,assembly_level,release_type,genome_rep,seq_rel_date,asm_name,asm_submitter,gbrs_paired_asm,paired_asm_comp,ftp_path,excluded_from_refseq,relation_to_type_material,asm_not_live_date,assembly_type,group,genome_size,genome_size_ungapped,gc_percent,replicon_count,scaffold_count,contig_count,annotation_provider,annotation_name,annotation_date,total_gene_count,protein_coding_gene_count,non_coding_gene_count,pubmed_id,OGT,predicted_OGT
GCA_024918795.1,PRJNA836696,SAMN28174019,,na,158836,158836,Enterobacter hormaechei,strain=3131,,latest,Complete Genome,Major,Full,04/09/2022,ASM2491879v1,,GCF_024918795.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/918/795/GCA_024918795.1_ASM2491879v1,,,na,,,,,,,,,,,,,,,,32,33.94
GCA_028891505.1,PRJNA812595,SAMN15907141,,na,158836,158836,Enterobacter hormaechei,strain=2020CK-00206,,latest,Complete Genome,Major,Full,01/03/2023,ASM2889150v1,,GCF_028891505.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/891/505/GCA_028891505.1_ASM2889150v1,,,na,,,,,,,,,,,,,,,,32,32.71
GCA_029719585.1,PRJNA605147,SAMN15488699,,na,158836,158836,Enterobacter hormaechei,strain=RHB45-SO-C02,,latest,Complete Genome,Major,Full,13/04/2023,ASM2971958v1,,GCF_029719585.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/719/585/GCA_029719585.1_ASM2971958v1,,,na,,,,,,,,,,,,,,,,32,32.44
GCA_900635705.1,PRJEB6403,SAMEA2709017,,na,158836,158836,Enterobacter hormaechei,strain=NCTC11571,,latest,Complete Genome,Major,Full,20/12/2018,32407_E01,,GCF_900635705.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/635/705/GCA_900635705.1_32407_E01,,,na,,,,,,,,,,,,,,,,32,33.36
GCA_001729725.1,PRJNA259658,SAMN05581751,,na,299766,158836,Enterobacter hormaechei subsp. steigerwaltii,strain=DSM 16691,,latest,Complete Genome,Major,Full,16/09/2016,ASM172972v1,,GCF_001729725.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/729/725/GCA_001729725.1_ASM172972v1,,assembly from type material,na,,,,,,,,,,,,,,,,32,32.62
GCA_025311595.1,PRJNA877279,SAMN30695411,,na,299766,158836,Enterobacter hormaechei subsp. steigerwaltii,strain=4236,,latest,Complete Genome,Major,Full,20/09/2022,ASM2531159v1,,GCF_025311595.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/311/595/GCA_025311595.1_ASM2531159v1,,,na,,,,,,,,,,,,,,,,32,32.71
GCA_020097195.1,PRJNA231221,SAMN21402700,,na,301102,158836,Enterobacter hormaechei subsp. oharae,strain=FDAARGOS_1533,,latest,Complete Genome,Major,Full,23/09/2021,ASM2009719v1,,GCF_020097195.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/097/195/GCA_020097195.1_ASM2009719v1,,assembly from type material,na,,,,,,,,,,,,,,,,32,33.36
GCA_025266795.1,PRJNA845926,SAMN28865091,,na,301105,158836,Enterobacter hormaechei subsp. hormaechei,strain=ECC33,,latest,Complete Genome,Major,Full,19/09/2022,ASM2526679v1,,GCF_025266795.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/266/795/GCA_025266795.1_ASM2526679v1,,,na,,,,,,,,,,,,,,,,32,33.17
GCA_024585325.1,PRJNA837392,SAMN28200646,,na,1296536,158836,Enterobacter hormaechei subsp. xiangfangensis,strain=va18651,,latest,Complete Genome,Major,Full,08/08/2022,ASM2458532v1,,GCF_024585325.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/585/325/GCA_024585325.1_ASM2458532v1,,,na,,,,,,,,,,,,,,,,32,32.3
GCA_000750225.1,PRJNA202894,SAMN02713683,,na,1333851,158836,Enterobacter hormaechei subsp. hoffmannii ECNIH3,strain=ECNIH3,,latest,Complete Genome,Major,Full,09/09/2014,ASM75022v1,,GCF_000750225.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/750/225/GCA_000750225.1_ASM75022v1,,,na,,,,,,,,,,,,,,,,32,33.47
GCA_001729765.1,PRJNA259658,SAMN05581747,,na,208224,208224,Enterobacter kobei,strain=DSM 13645,,latest,Complete Genome,Major,Full,16/09/2016,ASM172976v1,,GCF_001729765.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/729/765/GCA_001729765.1_ASM172976v1,,assembly from type material,na,,,,,,,,,,,,,,,,35,32.92
GCA_008365235.1,PRJNA562727,SAMN12648938,,na,208224,208224,Enterobacter kobei,strain=EB_P8_L5_01.19,,latest,Complete Genome,Major,Full,10/09/2019,ASM836523v1,,GCF_008365235.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/365/235/GCA_008365235.1_ASM836523v1,,,na,,,,,,,,,,,,,,,,35,32.14
GCA_008931545.1,PRJNA550014,SAMN12289356,,na,208224,208224,Enterobacter kobei,strain=C16,,latest,Complete Genome,Major,Full,09/10/2019,ASM893154v1,,GCF_008931545.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/931/545/GCA_008931545.1_ASM893154v1,,,na,,,,,,,,,,,,,,,,35,32.38
GCA_014041955.1,PRJNA647675,SAMN15594913,,na,208224,208224,Enterobacter kobei,strain=IB2020,,latest,Complete Genome,Major,Full,02/08/2020,ASM1404195v1,,GCF_014041955.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/041/955/GCA_014041955.1_ASM1404195v1,,,na,,,,,,,,,,,,,,,,35,32.93
GCA_015135855.1,PRJDB9036,SAMD00195900,,na,208224,208224,Enterobacter kobei,strain=STW0522-60,,latest,Complete Genome,Major,Full,08/10/2020,ASM1513585v1,,GCF_015135855.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/135/855/GCA_015135855.1_ASM1513585v1,,,na,,,,,,,,,,,,,,,,35,31.95
GCA_015136055.1,PRJDB9036,SAMD00195902,,na,208224,208224,Enterobacter kobei,strain=STW0522-62,,latest,Complete Genome,Major,Full,08/10/2020,ASM1513605v1,,GCF_015136055.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/136/055/GCA_015136055.1_ASM1513605v1,,,na,,,,,,,,,,,,,,,,35,32.57
GCA_015137465.1,PRJDB9036,SAMD00195972,,na,208224,208224,Enterobacter kobei,strain=STN0717-53,,latest,Complete Genome,Major,Full,08/10/2020,ASM1513746v1,,GCF_015137465.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/137/465/GCA_015137465.1_ASM1513746v1,,,na,,,,,,,,,,,,,,,,35,31.68
GCA_022559745.1,PRJNA780373,SAMN23139065,,na,208224,208224,Enterobacter kobei,strain=6,,latest,Complete Genome,Major,Full,14/03/2022,ASM2255974v1,,GCF_022559745.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/559/745/GCA_022559745.1_ASM2255974v1,,,na,,,,,,,,,,,,,,,,35,31.95
GCA_023023125.1,PRJNA762162,SAMN21379554,,na,208224,208224,Enterobacter kobei,strain=11778-yvys,,latest,Complete Genome,Major,Full,18/04/2022,ASM2302312v1,,GCF_023023125.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/023/125/GCA_023023125.1_ASM2302312v1,,,na,,,,,,,,,,,,,,,,35,32.16
GCA_023023705.1,PRJNA762162,SAMN21379548,,na,208224,208224,Enterobacter kobei,strain=12379-yvys,,latest,Complete Genome,Major,Full,18/04/2022,ASM2302370v1,,GCF_023023705.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/023/705/GCA_023023705.1_ASM2302370v1,,,na,,,,,,,,,,,,,,,,35,32.42
GCA_023333675.1,PRJNA762162,SAMN21379547,,na,208224,208224,Enterobacter kobei,strain=11743-yvys,,latest,Complete Genome,Major,Full,18/04/2022,ASM2333367v1,,GCF_023333675.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/333/675/GCA_023333675.1_ASM2333367v1,,,na,,,,,,,,,,,,,,,,35,31.82
GCA_023547315.1,PRJNA775676,SAMN22612881,,na,208224,208224,Enterobacter kobei,strain=Ek72,,latest,Complete Genome,Major,Full,25/05/2022,ASM2354731v1,,GCF_023547315.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/547/315/GCA_023547315.1_ASM2354731v1,,,na,,,,,,,,,,,,,,,,35,32.32
GCA_023558885.1,PRJNA838260,SAMN28416108,,na,208224,208224,Enterobacter kobei,strain=C210239,,latest,Complete Genome,Major,Full,26/05/2022,ASM2355888v1,,GCF_023558885.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/558/885/GCA_023558885.1_ASM2355888v1,,,na,,,,,,,,,,,,,,,,35,32.02
GCA_026240695.1,PRJNA899984,SAMN31675492,,na,208224,208224,Enterobacter kobei,strain=SCLZS19,,latest,Complete Genome,Major,Full,20/11/2022,ASM2624069v1,,GCF_026240695.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/240/695/GCA_026240695.1_ASM2624069v1,,,na,,,,,,,,,,,,,,,,35,32.31
GCA_027595935.1,PRJNA667445,SAMN16387637,,na,208224,208224,Enterobacter kobei,strain=S18_CRE18,,latest,Complete Genome,Major,Full,09/01/2023,ASM2759593v1,,GCF_027595935.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/595/935/GCA_027595935.1_ASM2759593v1,,,na,,,,,,,,,,,,,,,,35,32.88
GCA_013375975.1,PRJNA640151,SAMN15300311,,na,299767,299767,Enterobacter ludwigii,strain=D42-sc-1712201,,latest,Complete Genome,Major,Full,29/06/2020,ASM1337597v1,,GCF_013375975.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/375/975/GCA_013375975.1_ASM1337597v1,,,na,,,,,,,,,,,,,,,,33,33.31
GCA_029718885.1,PRJNA605147,SAMN15488648,,na,299767,299767,Enterobacter ludwigii,strain=RHB43-SE-C05,,latest,Complete Genome,Major,Full,13/04/2023,ASM2971888v1,,GCF_029718885.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/718/885/GCA_029718885.1_ASM2971888v1,,,na,,,,,,,,,,,,,,,,33,32.66
GCA_029721015.1,PRJNA605147,SAMN15488725,,na,299767,299767,Enterobacter ludwigii,strain=RHB47-SO-C01,,latest,Complete Genome,Major,Full,13/04/2023,ASM2972101v1,,GCF_029721015.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/721/015/GCA_029721015.1_ASM2972101v1,,,na,,,,,,,,,,,,,,,,33,33
GCA_022014715.1,PRJNA801791,SAMN25390741,,representative genome,539813,539813,Enterobacter mori,strain=ACYC.E9L,,latest,Complete Genome,Major,Full,06/02/2022,ASM2201471v1,,GCF_022014715.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/014/715/GCA_022014715.1_ASM2201471v1,,,na,,,,,,,,,,,,,,,,28,32.94
GCA_014844215.1,PRJNA613543,SAMN14408961,,na,37734,37734,Enterococcus casseliflavus,strain=EGM182,,latest,Complete Genome,Major,Full,05/10/2020,ASM1484421v1,,GCF_014844215.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/844/215/GCA_014844215.1_ASM1484421v1,,,na,,,,,,,,,,,,,,,,36,40.27
GCA_016727325.1,PRJNA231221,SAMN16357290,,na,37734,37734,Enterococcus casseliflavus,strain=FDAARGOS_1121,,latest,Complete Genome,Major,Full,20/01/2021,ASM1672732v1,,GCF_016727325.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/727/325/GCA_016727325.1_ASM1672732v1,,,na,,,,,,,,,,,,,,,,36,39.66
GCA_016727345.1,PRJNA231221,SAMN16357289,,na,37734,37734,Enterococcus casseliflavus,strain=FDAARGOS_1120,,latest,Complete Genome,Major,Full,20/01/2021,ASM1672734v1,,GCF_016727345.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/727/345/GCA_016727345.1_ASM1672734v1,,assembly from type material,na,,,,,,,,,,,,,,,,36,39.94
GCA_022870765.1,PRJNA776552,SAMN22795805,,na,37734,37734,Enterococcus casseliflavus,strain=ECB140,,latest,Complete Genome,Major,Full,11/04/2022,ASM2287076v1,,GCF_022870765.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/870/765/GCA_022870765.1_ASM2287076v1,,,na,,,,,,,,,,,,,,,,36,39.78
GCA_900474605.1,PRJEB6403,SAMEA3529272,,representative genome,44008,44008,Enterococcus cecorum,strain=NCTC12421,,latest,Complete Genome,Major,Full,18/06/2018,41594_C01,,GCF_900474605.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/474/605/GCA_900474605.1_41594_C01,,assembly from type material,na,,,,,,,,,,,,,,,,36,39.4
GCA_947055105.1,PRJEB50514,SAMEA12751128,,na,44008,44008,Enterococcus cecorum,,CIRMBP-1274,latest,Complete Genome,Major,Full,12/01/2023,CIRMBP-1274 assembly,,na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/947/055/105/GCA_947055105.1_CIRMBP-1274_assembly,,,na,,,,,,,,,,,,,,,,36,38.47
GCA_028335365.1,PRJNA783265,SAMN23424507,,na,44009,44009,Enterococcus dispar,strain=K205-4b,,latest,Complete Genome,Major,Full,31/01/2023,ASM2833536v1,,GCF_028335365.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/335/365/GCA_028335365.1_ASM2833536v1,,,na,,,,,,,,,,,,,,,,35,34.53
GCA_002277935.1,PRJNA397225,SAMN07510606,,representative genome,53345,53345,Enterococcus durans,strain=BDGP3,,latest,Complete Genome,Major,Full,30/08/2017,ASM227793v1,,GCF_002277935.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/277/935/GCA_002277935.1_ASM227793v1,,,na,,,,,,,,,,,,,,,,36,43.09
GCA_028335645.1,PRJNA783265,SAMN23424509,,na,53345,53345,Enterococcus durans,strain=R109-1,,latest,Complete Genome,Major,Full,31/01/2023,ASM2833564v1,,GCF_028335645.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/335/645/GCA_028335645.1_ASM2833564v1,,,na,,,,,,,,,,,,,,,,36,42.87
GCA_001598635.1,PRJNA316564,SAMN04585513,,na,1351,1351,Enterococcus faecalis,strain=LD33,,latest,Complete Genome,Major,Full,28/03/2016,ASM159863v1,,GCF_001598635.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/598/635/GCA_001598635.1_ASM159863v1,,,na,,,,,,,,,,,,,,,,36,39.64
GCA_002163735.1,PRJNA318633,SAMN04859054,,na,1351,1351,Enterococcus faecalis,strain=sorialis,,latest,Complete Genome,Major,Full,02/06/2017,ASM216373v1,,GCF_002163735.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/163/735/GCA_002163735.1_ASM216373v1,,,na,,,,,,,,,,,,,,,,36,39.23
GCA_002208945.2,PRJNA231221,SAMN06173351,,na,1351,1351,Enterococcus faecalis,strain=FDAARGOS_338,,latest,Complete Genome,Major,Full,06/03/2018,ASM220894v2,,GCF_002208945.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/208/945/GCA_002208945.2_ASM220894v2,,,na,,,,,,,,,,,,,,,,36,38.92
GCA_002355755.1,PRJDB5023,SAMD00056606,,na,1351,1351,Enterococcus faecalis,strain=W11,,latest,Complete Genome,Major,Full,04/08/2016,ASM235575v1,,GCF_002355755.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/355/755/GCA_002355755.1_ASM235575v1,,,na,,,,,,,,,,,,,,,,36,38.85
GCA_005979285.1,PRJNA476188,SAMN09428129,,na,1351,1351,Enterococcus faecalis,strain=C25,,latest,Complete Genome,Major,Full,04/06/2019,ASM597928v1,,GCF_005979285.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/979/285/GCA_005979285.1_ASM597928v1,,,na,,,,,,,,,,,,,,,,36,38.64
GCA_006364815.1,PRJNA231221,SAMN10346775,,na,1351,1351,Enterococcus faecalis,strain=FDAARGOS_611,,latest,Complete Genome,Major,Full,19/06/2019,ASM636481v1,,GCF_006364815.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/364/815/GCA_006364815.1_ASM636481v1,,,na,,,,,,,,,,,,,,,,36,39.02
GCA_006766145.1,PRJNA551907,SAMN12168219,,na,1351,1351,Enterococcus faecalis,strain=DM01,,latest,Complete Genome,Major,Full,09/07/2019,ASM676614v1,,GCF_006766145.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/766/145/GCA_006766145.1_ASM676614v1,,,na,,,,,,,,,,,,,,,,36,38.38
GCA_009498175.3,PRJNA352597,SAMN12272102,,na,1351,1351,Enterococcus faecalis,strain=L8,,latest,Complete Genome,Major,Full,06/04/2021,ASM949817v3,,GCF_009498175.3,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/498/175/GCA_009498175.3_ASM949817v3,,,na,,,,,,,,,,,,,,,,36,39.11
GCA_010103655.1,PRJNA576338,SAMN12990710,,na,1351,1351,Enterococcus faecalis,strain=JY32,,latest,Complete Genome,Major,Full,03/02/2020,ASM1010365v1,,GCF_010103655.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/103/655/GCA_010103655.1_ASM1010365v1,,,na,,,,,,,,,,,,,,,,36,39.2
GCA_012594215.1,PRJNA594846,SAMN13536105,,na,1351,1351,Enterococcus faecalis,strain=TH4125,,latest,Complete Genome,Major,Full,21/04/2020,ASM1259421v1,,GCF_012594215.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/594/215/GCA_012594215.1_ASM1259421v1,,,na,,,,,,,,,,,,,,,,36,39.04
GCA_016812095.1,PRJNA352597,SAMN17615183,,na,1351,1351,Enterococcus faecalis,strain=L11,,latest,Complete Genome,Major,Full,07/02/2021,ASM1681209v1,,GCF_016812095.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/812/095/GCA_016812095.1_ASM1681209v1,,,na,,,,,,,,,,,,,,,,36,38.78
GCA_017639585.1,PRJNA658454,SAMN15871855,,na,1351,1351,Enterococcus faecalis,strain=EF-2001,,latest,Complete Genome,Major,Full,30/03/2021,ASM1763958v1,,GCF_017639585.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/639/585/GCA_017639585.1_ASM1763958v1,,,na,,,,,,,,,,,,,,,,36,38.81
GCA_020882095.1,PRJNA778189,SAMN22929935,,na,1351,1351,Enterococcus faecalis,strain=E512-TC1,,latest,Complete Genome,Major,Full,16/11/2021,ASM2088209v1,,GCF_020882095.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/882/095/GCA_020882095.1_ASM2088209v1,,,na,,,,,,,,,,,,,,,,36,38.61
GCA_020906605.1,PRJNA778110,SAMN22929529,,na,1351,1351,Enterococcus faecalis,strain=E533,,latest,Complete Genome,Major,Full,21/11/2021,ASM2090660v1,,GCF_020906605.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/906/605/GCA_020906605.1_ASM2090660v1,,,na,,,,,,,,,,,,,,,,36,38.26
GCA_021655635.1,PRJDB12421,SAMD00412537,,na,1351,1351,Enterococcus faecalis,strain=K-4,,latest,Complete Genome,Major,Full,19/11/2021,ASM2165563v1,,GCF_021655635.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/655/635/GCA_021655635.1_ASM2165563v1,,,na,,,,,,,,,,,,,,,,36,38.16
GCA_022212885.1,PRJNA800580,SAMN25249820,,na,1351,1351,Enterococcus faecalis,strain=142-1,,latest,Complete Genome,Major,Full,12/02/2022,ASM2221288v1,,GCF_022212885.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/212/885/GCA_022212885.1_ASM2221288v1,,,na,,,,,,,,,,,,,,,,36,38.53
GCA_022212905.1,PRJNA800580,SAMN25249819,,na,1351,1351,Enterococcus faecalis,strain=133-1,,latest,Complete Genome,Major,Full,12/02/2022,ASM2221290v1,,GCF_022212905.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/212/905/GCA_022212905.1_ASM2221290v1,,,na,,,,,,,,,,,,,,,,36,39.02
GCA_022648595.1,PRJNA735268,SAMN19573779,,na,1351,1351,Enterococcus faecalis,strain=UAMS_EL53,,latest,Complete Genome,Major,Full,21/03/2022,ASM2264859v1,,GCF_022648595.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/648/595/GCA_022648595.1_ASM2264859v1,,,na,,,,,,,,,,,,,,,,36,39.02
GCA_022869705.1,PRJNA605254,SAMN14078803,,na,1351,1351,Enterococcus faecalis,strain=PartL-Efaecalis-RM8376,,latest,Complete Genome,Major,Full,11/04/2022,ASM2286970v1,,GCF_022869705.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/869/705/GCA_022869705.1_ASM2286970v1,,assembly from type material,na,,,,,,,,,,,,,,,,36,38.84
GCA_023299525.1,PRJNA833940,SAMN28025471,,na,1351,1351,Enterococcus faecalis,strain=LS06-1,,latest,Complete Genome,Major,Full,10/05/2022,ASM2329952v1,,GCF_023299525.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/299/525/GCA_023299525.1_ASM2329952v1,,,na,,,,,,,,,,,,,,,,36,39.65
GCA_023299585.1,PRJNA833940,SAMN28025457,,na,1351,1351,Enterococcus faecalis,strain=AT40a,,latest,Complete Genome,Major,Full,10/05/2022,ASM2329958v1,,GCF_023299585.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/299/585/GCA_023299585.1_ASM2329958v1,,,na,,,,,,,,,,,,,,,,36,38.88
GCA_023299605.1,PRJNA833940,SAMN28025463,,na,1351,1351,Enterococcus faecalis,strain=AT46a,,latest,Complete Genome,Major,Full,10/05/2022,ASM2329960v1,,GCF_023299605.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/299/605/GCA_023299605.1_ASM2329960v1,,,na,,,,,,,,,,,,,,,,36,38.76
GCA_023299625.1,PRJNA833940,SAMN28025456,,na,1351,1351,Enterococcus faecalis,strain=AT39,,latest,Complete Genome,Major,Full,10/05/2022,ASM2329962v1,,GCF_023299625.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/299/625/GCA_023299625.1_ASM2329962v1,,,na,,,,,,,,,,,,,,,,36,39.76
GCA_023299785.1,PRJNA833940,SAMN28025460,,na,1351,1351,Enterococcus faecalis,strain=AT43a,,latest,Complete Genome,Major,Full,10/05/2022,ASM2329978v1,,GCF_023299785.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/299/785/GCA_023299785.1_ASM2329978v1,,,na,,,,,,,,,,,,,,,,36,39.37
GCA_023300025.1,PRJNA833940,SAMN28025459,,na,1351,1351,Enterococcus faecalis,strain=AT41,,latest,Complete Genome,Major,Full,10/05/2022,ASM2330002v1,,GCF_023300025.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/300/025/GCA_023300025.1_ASM2330002v1,,,na,,,,,,,,,,,,,,,,36,38.17
GCA_023300165.1,PRJNA833940,SAMN28025447,,na,1351,1351,Enterococcus faecalis,strain=AT04,,latest,Complete Genome,Major,Full,10/05/2022,ASM2330016v1,,GCF_023300165.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/300/165/GCA_023300165.1_ASM2330016v1,,,na,,,,,,,,,,,,,,,,36,39.15
GCA_024267595.1,PRJNA855326,SAMN29489200,,na,1351,1351,Enterococcus faecalis,strain=Chr-JH 2-2,,latest,Complete Genome,Major,Full,13/07/2022,ASM2426759v1,,na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/267/595/GCA_024267595.1_ASM2426759v1,,,na,,,,,,,,,,,,,,,,36,38.88
GCA_025958025.1,PRJNA891504,SAMN31342470,,na,1351,1351,Enterococcus faecalis,strain=BE52,,latest,Complete Genome,Major,Full,02/11/2022,ASM2595802v1,,GCF_025958025.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/958/025/GCA_025958025.1_ASM2595802v1,,,na,,,,,,,,,,,,,,,,36,38.88
GCA_025958125.1,PRJNA891504,SAMN31342466,,na,1351,1351,Enterococcus faecalis,strain=BE43,,latest,Complete Genome,Major,Full,02/11/2022,ASM2595812v1,,GCF_025958125.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/958/125/GCA_025958125.1_ASM2595812v1,,,na,,,,,,,,,,,,,,,,36,39.22
GCA_025958625.1,PRJNA891504,SAMN31342463,,na,1351,1351,Enterococcus faecalis,strain=BE25,,latest,Complete Genome,Major,Full,02/11/2022,ASM2595862v1,,GCF_025958625.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/958/625/GCA_025958625.1_ASM2595862v1,,,na,,,,,,,,,,,,,,,,36,38.73
GCA_025958845.1,PRJNA891504,SAMN31342459,,na,1351,1351,Enterococcus faecalis,strain=BE13,,latest,Complete Genome,Major,Full,02/11/2022,ASM2595884v1,,GCF_025958845.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/958/845/GCA_025958845.1_ASM2595884v1,,,na,,,,,,,,,,,,,,,,36,38.8
GCA_025958905.1,PRJNA891504,SAMN31342456,,na,1351,1351,Enterococcus faecalis,strain=BE7,,latest,Complete Genome,Major,Full,02/11/2022,ASM2595890v1,,GCF_025958905.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/958/905/GCA_025958905.1_ASM2595890v1,,,na,,,,,,,,,,,,,,,,36,38.91
GCA_025958925.1,PRJNA891504,SAMN31342455,,na,1351,1351,Enterococcus faecalis,strain=BE5,,latest,Complete Genome,Major,Full,02/11/2022,ASM2595892v1,,GCF_025958925.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/958/925/GCA_025958925.1_ASM2595892v1,,,na,,,,,,,,,,,,,,,,36,38.96
GCA_026650885.1,PRJNA774355,SAMN22569088,,na,1351,1351,Enterococcus faecalis,strain=FA2-2,,latest,Complete Genome,Major,Full,05/12/2022,ASM2665088v1,,GCF_026650885.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/650/885/GCA_026650885.1_ASM2665088v1,,,na,,,,,,,,,,,,,,,,36,39.42
GCA_026802365.1,PRJNA846573,SAMN32023558,,na,1351,1351,Enterococcus faecalis,strain=T30,,latest,Complete Genome,Major,Full,11/12/2022,ASM2680236v1,,GCF_026802365.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/802/365/GCA_026802365.1_ASM2680236v1,,,na,,,,,,,,,,,,,,,,36,38.52
GCA_027942035.1,PRJNA921923,SAMN32638696,,na,1351,1351,Enterococcus faecalis,strain=ESC1,,latest,Complete Genome,Major,Full,23/01/2023,ASM2794203v1,,GCF_027942035.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/942/035/GCA_027942035.1_ASM2794203v1,,,na,,,,,,,,,,,,,,,,36,39.21
